country_name,type,position,artist,title,streams,streams_change,total
Czech Republic,daily,7,Yzomandias,Painkillers,"34820,0","5011,0","10352953,0"
Czech Republic,daily,8,sombr,back to friends,"31356,0","-836,0","9245420,0"
Czech Republic,daily,9,The Police,Every Breath You Take,"30485,0","3300,0","7973639,0"
Czech Republic,daily,10,P T K,ONLY WAY OUT IS THROUGH THE SHITS 2,"29858,0","884,0","2913588,0"
Czech Republic,daily,11,BUKA,DMG,"28979,0","214,0","2457663,0"
Czech Republic,daily,12,RAYE,WHERE IS MY HUSBAND!,"28448,0","858,0","2356767,0"
Czech Republic,daily,13,EsDeeKid,Phantom,"28082,0","2669,0","2300979,0"
Czech Republic,daily,14,Dave,Raindance,"27707,0","592,0","464257,0"
Czech Republic,daily,15,Viktor Sheen,RozdÄlenÃ½ svÄty,"26957,0","3959,0","26196066,0"
Czech Republic,daily,16,Alex Warren,Ordinary,"26522,0","1729,0","10337153,0"
Czech Republic,daily,17,P T K,VÃÅ  JAK BOLÃ ÅÃKAT RIP,"25508,0","1732,0","2263083,0"
Czech Republic,daily,18,Disco Lines,No Broke Boys,"24601,0","284,0","3977226,0"
Czech Republic,daily,19,Ektor,Dilema,"24425,0","2203,0","1373700,0"
Czech Republic,daily,20,GUFRAU,Jak Robot,"23546,0","751,0","133475,0"
Czech Republic,daily,21,Hard Rico,SI JE*LA,"23525,0","849,0","5410829,0"
Czech Republic,daily,22,P T K,BIG STEPPER,"23180,0","3073,0","3376513,0"
Czech Republic,daily,23,EsDeeKid,4 Raws,"22897,0","2397,0","877466,0"
Czech Republic,daily,24,sombr,12 to 12,"22202,0","-516,0","3929751,0"
Czech Republic,daily,25,Sara Rikas,Talk2me,"21927,0","176,0","9588256,0"
Czech Republic,daily,26,Gigi Perez,Sailor Song,"21922,0","642,0","12327140,0"
Czech Republic,daily,27,BUKA,JÃ¡ uÅ¾ vidÃ­m,"21896,0","-421,0","2255686,0"
Czech Republic,daily,28,Viktor Sheen,StÃ­ny,"21865,0","733,0","32507158,0"
Czech Republic,daily,29,Calin,VÃ­tej mezi nÃ¡ma,"21647,0","1460,0","13367444,0"
Czech Republic,daily,30,SlavÃ­Äek,AÅ¾ po uÅ¡i,"21618,0","1439,0","6111425,0"
Czech Republic,daily,31,P T K,TINTED WINDOWS,"21600,0","715,0","2340194,0"
Czech Republic,daily,32,Calin,Stovky let,"21233,0","-1341,0","1453931,0"
Czech Republic,daily,33,Sara Rikas,InÃ© PlemenÃ¡,"21217,0","2609,0","9116632,0"
Czech Republic,daily,34,GUFRAU,NAVÅ½DYCKY BLÃZEN,"20910,0","58,0","2831076,0"
Czech Republic,daily,35,BUKA,NemÃ¡Å¡ zaÄ,"20839,0","2928,0","1716135,0"
Czech Republic,daily,36,Yzomandias,KSN - PINTLICH REMIX,"20554,0","128,0","7383982,0"
Czech Republic,daily,37,Viktor Sheen,AÅ¾ na mÄsÃ­c,"20351,0","2680,0","36135051,0"
Czech Republic,daily,38,Ravyn Lenae,Love Me Not,"20295,0","1701,0","4812857,0"
Czech Republic,daily,39,BUKA,Demo,"20202,0","1296,0","1976950,0"
Czech Republic,daily,40,Viktor Sheen,Syndrom,"20088,0","2968,0","15655152,0"
Czech Republic,daily,41,EsDeeKid,Century,"19709,0","1534,0","912710,0"
Czech Republic,daily,42,HUNTR/X,Golden,"19631,0","1142,0","5322739,0"
Czech Republic,daily,43,Viktor Sheen,PÃ¡tky,"19617,0","1218,0","10670176,0"
Czech Republic,daily,44,Kate Bush,Running Up That Hill (A Deal With God),"19455,0","455,0","4200927,0"
Czech Republic,daily,45,Neny,ValÄÃ­k,"19310,0","757,0","6252075,0"
Czech Republic,daily,46,Viktor Sheen,Spaceship,"19160,0","800,0","3649194,0"
Czech Republic,daily,47,The Goo Goo Dolls,Iris,"18898,0","1447,0","9502464,0"
Czech Republic,daily,48,Tate McRae,Just Keep Watching (From F1Â® The Movie),"18716,0","553,0","4914914,0"
Czech Republic,daily,49,BUKA,Å patnÃ½ karty,"18489,0","523,0","1902072,0"
Czech Republic,daily,50,Separ,Sunset,"18483,0","-877,0","19359329,0"
Czech Republic,daily,51,P T K,G WAGON,"18361,0","-2001,0","1896415,0"
Czech Republic,daily,52,The Neighbourhood,Sweater Weather,"18315,0","714,0","24308567,0"
Czech Republic,daily,53,Yzomandias,Rodinnej Typ,"18215,0","1560,0","12457929,0"
Czech Republic,daily,54,Yzomandias,Svoboda,"18214,0","42,0","7114555,0"
Czech Republic,daily,55,Calin,SafÃ­r,"18183,0","1350,0","38675622,0"
Czech Republic,daily,56,P T K,GÃÅO,"18109,0","2980,0","291338,0"
Czech Republic,daily,57,EsDeeKid,LV Sandals,"17730,0","1209,0","962292,0"
Czech Republic,daily,58,BUKA,Dostihy a sÃ¡zky,"17500,0","-1233,0","1960576,0"
Czech Republic,daily,59,P T K,V HlavÄ,"17384,0","1721,0","7390172,0"
Czech Republic,daily,60,Sara Rikas,Cigarety,"17357,0","426,0","6159757,0"
Czech Republic,daily,61,t.A.T.u.,All The Things She Said,"17258,0","1733,0","718994,0"
Czech Republic,daily,62,Separ,Zub za zub,"17199,0","1235,0","2333440,0"
Czech Republic,daily,63,Ektor,PTSD,"17161,0","493,0","5469291,0"
Czech Republic,daily,64,Linkin Park,In the End,"17045,0","1852,0","19838686,0"
Czech Republic,daily,65,SlavÃ­Äek,MÅam MÅam,"16938,0","2730,0","1336501,0"
Czech Republic,daily,66,Viktor Sheen,VirtuÃ¡lnÃ­ drogy,"16764,0","-333,0","19535179,0"
Czech Republic,daily,67,P T K,SNAD SE TAM NEBUDE STÅÃLET,"16721,0","1468,0","2283625,0"
Czech Republic,daily,68,Chill77,Papaoutai,"16550,0","2747,0","69743,0"
Czech Republic,daily,69,Linkin Park,The Emptiness Machine,"16540,0","618,0","12766567,0"
Czech Republic,daily,70,Hard Rico,NARCOS,"16458,0","2021,0","20028642,0"
Czech Republic,daily,71,Linkin Park,Numb,"16452,0","2010,0","15810423,0"
Czech Republic,daily,72,Linkin Park,Somewhere I Belong,"16379,0","1451,0","2741792,0"
Czech Republic,daily,73,BUKA,Gambit,"16279,0","-1050,0","1584655,0"
Czech Republic,daily,74,sombr,undressed,"16248,0","-48,0","5922724,0"
Czech Republic,daily,75,Robin Zoot,Givenchy,"16177,0","1056,0","21927505,0"
Czech Republic,daily,76,Tkandz,NOW OR NEVER,"16132,0","833,0","1650681,0"
Czech Republic,daily,77,GUFRAU,SHY LIE LIE,"16006,0","-321,0","614262,0"
Czech Republic,daily,78,A$AP Rocky,Punk Rocky,"15830,0","4794,0","51047,0"
Czech Republic,daily,79,Benson Boone,Beautiful Things,"15760,0","1399,0","18222594,0"
Czech Republic,daily,80,Prince,Purple Rain,"15746,0","-44,0","109062,0"
Czech Republic,daily,81,Calin,No Time,"15682,0","3199,0","4757792,0"
Czech Republic,daily,82,The Clash,Should I Stay or Should I Go - Remastered,"15330,0","368,0","536693,0"
Czech Republic,daily,83,Sofian Medjmedj,HedvÃ¡bÃ­,"15286,0","1317,0","1315818,0"
Czech Republic,daily,84,Lord Huron,The Night We Met,"15139,0","337,0","18550963,0"
Czech Republic,daily,85,BUKA,Green Paradise,"15129,0","1918,0","1666013,0"
Czech Republic,daily,86,Yzomandias,KSN,"15062,0","1327,0","11063884,0"
Czech Republic,daily,87,KabÃ¡t,MalÃ¡ dÃ¡ma,"15004,0","2672,0","24501851,0"
Czech Republic,daily,88,Vance Joy,Riptide,"14931,0","-314,0","20339063,0"
Czech Republic,daily,89,Sara Rikas,Ups and downs,"14808,0","2153,0","5855943,0"
Czech Republic,daily,90,P T K,Big Stepper RMX,"14722,0","1104,0","712430,0"
Czech Republic,daily,91,Viktor Sheen,SÃ©rum,"14671,0","-577,0","12092044,0"
Czech Republic,daily,92,P T K,NEÅ½ NEJSEM DEAD,"14658,0","-1516,0","1757692,0"
Czech Republic,daily,93,Ewa Farna,Na ostÅÃ­ noÅ¾e,"14604,0","1920,0","4445558,0"
Czech Republic,daily,94,DANZ HUN,ZlatnictvÃ­,"14578,0","0,0","14578,0"
Czech Republic,daily,95,Tom Odell,Another Love,"14498,0","184,0","29781539,0"
Czech Republic,daily,96,Lady Gaga,Die With A Smile,"14434,0","2517,0","10911094,0"
Czech Republic,daily,97,Å KWOR,SÃ­la Starejch VÃ­n,"14407,0","1100,0","30678927,0"
Czech Republic,daily,98,Separ,Body to body,"14301,0","-490,0","6553439,0"
Czech Republic,daily,99,Viktor Sheen,CÃ­go a kÃ¡va,"14274,0","1021,0","12080769,0"
Czech Republic,daily,100,Macklemore & Ryan Lewis,Can't Hold Us,"14266,0","-1557,0","19371823,0"
Denmark,daily,1,Anton Westerlin,Ai Freestyle,"69907,0","1859,0","685270,0"
Denmark,daily,2,Olivia Dean,Man I Need,"62450,0","5537,0","8851624,0"
Denmark,daily,3,Mille,drÃ¸mmefanger,"61794,0","0,0","61794,0"
Denmark,daily,4,Guldimund,Vil du noget?,"60882,0","4230,0","6373282,0"
Denmark,daily,5,APHACA,En drÃ¸m om et menneske,"57999,0","5262,0","19434436,0"
Denmark,daily,6,KEDDE,If u kno u kno,"52254,0","8902,0","550542,0"
Denmark,daily,7,Taylor Swift,The Fate of Ophelia,"51608,0","7783,0","5655585,0"
Denmark,daily,8,Djo,End of Beginning,"50281,0","4302,0","5778997,0"
Denmark,daily,9,Dave,Raindance,"48332,0","3367,0","2504927,0"
Denmark,daily,10,Katinka,Kogeplade,"43111,0","1130,0","4185400,0"
Denmark,daily,11,Mille,hader ik mig selv sammen med dig,"42902,0","3947,0","4286636,0"
Denmark,daily,12,Annika,Stolt,"42752,0","3292,0","18120213,0"
Denmark,daily,13,Omar,Hele Vejen,"42300,0","8400,0","20763665,0"
Denmark,daily,14,APHACA,Smelter Under MÃ¥nen,"41972,0","3674,0","24763556,0"
Denmark,daily,15,RAYE,WHERE IS MY HUSBAND!,"41201,0","3880,0","3998862,0"
Denmark,daily,16,Olivia Dean,So Easy (To Fall In Love),"40060,0","5146,0","3580734,0"
Denmark,daily,17,Zara Larsson,Lush Life,"39675,0","6771,0","17197761,0"
Denmark,daily,18,Anton Westerlin,HÃ¸rt Det FÃ¸r,"39507,0","6010,0","11167975,0"
Denmark,daily,19,Bruno Mars,I Just Might,"38357,0","0,0","38357,0"
Denmark,daily,20,andreas odbjerg,jeg tror jeg elsker dig for evigt,"37110,0","0,0","37110,0"
Denmark,daily,21,ICEKIID,ACCELERATION,"35141,0","0,0","35141,0"
Denmark,daily,22,Rosa,Skyklapper,"33971,0","1053,0","547963,0"
Denmark,daily,23,Alex Warren,Ordinary,"33648,0","3436,0","16330786,0"
Denmark,daily,24,Mille,bag blÃ¦k og papir,"33622,0","17041,0","62860,0"
Denmark,daily,25,Mille,kendt mig en uge,"33210,0","4005,0","12439130,0"
Denmark,daily,26,D1MA,NATTEN BLIVER MORGEN,"33194,0","1412,0","7489867,0"
Denmark,daily,27,Rasmus Seebach,Sandheden,"32373,0","1838,0","6311046,0"
Denmark,daily,28,milo,det ku jeg ik se,"32280,0","0,0","32280,0"
Denmark,daily,29,Mumle,Det Modsatte,"31740,0","5457,0","24525290,0"
Denmark,daily,30,Carmon,Cobra,"30365,0","0,0","30365,0"
Denmark,daily,31,HUNTR/X,Golden,"30162,0","3584,0","7865337,0"
Denmark,daily,32,OLIVVER,Ãdelagt Byen,"29814,0","249,0","7705988,0"
Denmark,daily,33,Annika,Luk Mig Ind,"28313,0","2899,0","15665938,0"
Denmark,daily,34,JOSVA,Frankrig,"28157,0","1712,0","219641,0"
Denmark,daily,35,Mumle,Hvor Solen Ik' Skinner,"28127,0","5391,0","17071337,0"
Denmark,daily,36,KALASET,Tag Mig Som Jeg Er,"27590,0","2317,0","6980147,0"
Denmark,daily,37,D1MA,CLEOPATRA,"26905,0","4168,0","11054072,0"
Denmark,daily,38,Disco Lines,No Broke Boys,"26482,0","1368,0","3373331,0"
Denmark,daily,39,Albert Heath,Horsens,"26349,0","2548,0","5565089,0"
Denmark,daily,40,Suspekt,TÃ¦nker Ik PÃ¥ Andre,"25726,0","4737,0","20474866,0"
Denmark,daily,41,Anton Westerlin,Blodigt,"25092,0","4996,0","17547069,0"
Denmark,daily,42,Benny Jamz,Bipolar,"24752,0","3690,0","10206233,0"
Denmark,daily,43,Omar,Smukkeste Jeg Har Set,"24564,0","4574,0","140431,0"
Denmark,daily,44,Olivia Dean,Nice To Each Other,"24547,0","2210,0","3587645,0"
Denmark,daily,45,Billie Eilish,BIRDS OF A FEATHER,"24470,0","4263,0","20943032,0"
Denmark,daily,46,The Police,Every Breath You Take,"24438,0","4418,0","2759482,0"
Denmark,daily,47,Mumle,Fire Uger,"24185,0","1654,0","2519947,0"
Denmark,daily,48,APHACA,Et sted hvor vi de fÃ¸rste,"24146,0","4144,0","15534700,0"
Denmark,daily,49,Tobias Rahim,Ingen Yin uden Yang,"23967,0","3309,0","5759248,0"
Denmark,daily,50,Justin Bieber,DAISIES,"23706,0","1973,0","7124667,0"
Denmark,daily,51,APHACA,Vi pumper hjertet op,"23512,0","1381,0","3594966,0"
Denmark,daily,52,Tobias Rahim,Elsker nÃ¥r du smiler,"23437,0","794,0","2292501,0"
Denmark,daily,53,BlÃ¦st,Vi ku' gÃ¥ hele vejen,"23352,0","3309,0","7140047,0"
Denmark,daily,54,Ankerstjerne,Olivia For Altid,"22956,0","2974,0","4837505,0"
Denmark,daily,55,Gobs,igen & igen,"22902,0","2205,0","10955070,0"
Denmark,daily,56,sombr,12 to 12,"22769,0","2531,0","3861986,0"
Denmark,daily,57,Robyn,Talk To Me,"22458,0","0,0","22458,0"
Denmark,daily,58,D1MA,I KNOW,"22428,0","589,0","30490738,0"
Denmark,daily,59,Benjamin Hav,Du ligner din mor,"21775,0","2178,0","16638066,0"
Denmark,daily,60,Faza,Turn Up,"21711,0","3964,0","1707538,0"
Denmark,daily,61,BlÃ¦st,Elsker Dig SÃ¥ Meget,"20975,0","4474,0","13272632,0"
Denmark,daily,62,SIENNA SPIRO,Die On This Hill,"20701,0","2521,0","512339,0"
Denmark,daily,63,Mille,beholder mit tÃ¸j pÃ¥,"20550,0","5247,0","5079697,0"
Denmark,daily,64,Emil Kruse,Copenhagen City,"19913,0","2659,0","1105871,0"
Denmark,daily,65,Artigeardit,Seaside,"19321,0","1223,0","7818587,0"
Denmark,daily,66,Benny Jamz,Reposado,"19116,0","4272,0","24007862,0"
Denmark,daily,67,Kato,Turn The Lights Off,"18799,0","2292,0","1168845,0"
Denmark,daily,68,Omar,Nu Vi FÃ¥,"18178,0","0,0","18178,0"
Denmark,daily,69,Annika,Brugt mine dage,"17995,0","2955,0","4391804,0"
Denmark,daily,70,sombr,back to friends,"17576,0","198,0","4602887,0"
Denmark,daily,71,Annika,Knuser Hjerter,"17526,0","1166,0","22114348,0"
Denmark,daily,72,D1MA,CALI LOVIN',"17381,0","2420,0","1109136,0"
Denmark,daily,73,APHACA,Klip Klap Sandaler,"17372,0","3585,0","7360955,0"
Denmark,daily,74,JONATHAN,fake det.,"17130,0","-194,0","1632851,0"
Denmark,daily,75,Annika,Tilbage,"16729,0","2004,0","5822580,0"
Denmark,daily,76,Drake,One Dance,"16707,0","2665,0","25697221,0"
Denmark,daily,77,Rocazino,All My Love,"16616,0","2797,0","29124984,0"
Denmark,daily,78,Anton Westerlin,Byens Hold,"16557,0","3056,0","2885872,0"
Denmark,daily,79,Lady Gaga,Die With A Smile,"16397,0","4444,0","15544414,0"
Denmark,daily,80,A$AP Rocky,Punk Rocky,"16395,0","0,0","16395,0"
Denmark,daily,81,The Kid LAROI,RATHER BE,"16377,0","0,0","16377,0"
Denmark,daily,82,The Minds Of 99,Under Din Sne,"16256,0","2041,0","34342679,0"
Denmark,daily,83,Cizzo,Nazario,"16093,0","1338,0","3189689,0"
Denmark,daily,84,Gilli,Knokler HÃ¥rdt,"15917,0","4394,0","13375247,0"
Denmark,daily,85,Lamin,Tro PÃ¥ Det,"15761,0","6354,0","13804837,0"
Denmark,daily,86,Augusta Schackinger,Anerkender Mig,"15598,0","0,0","15598,0"
Denmark,daily,87,Anton Westerlin,EntrÃ©,"15571,0","2110,0","10619604,0"
Denmark,daily,88,D1MA,A List (Intro),"15539,0","2374,0","675626,0"
Denmark,daily,89,Malte Ebert,Er det mig du elsker?,"15487,0","3633,0","3227948,0"
Denmark,daily,90,D1MA,MOONLIGHT,"15378,0","863,0","27392241,0"
Denmark,daily,91,Lamin,Hva Du PÃ¥,"15188,0","4222,0","21651963,0"
Denmark,daily,92,Rihanna,Only Girl (In The World),"15154,0","2834,0","5766827,0"
Denmark,daily,93,Olivia Dean,The Hardest Part,"15146,0","382,0","1080166,0"
Denmark,daily,94,APHACA,Til Solen Er Sort,"15112,0","-1602,0","8014430,0"
Denmark,daily,95,Annika,Hun,"15046,0","2857,0","11902187,0"
Denmark,daily,96,SIENNA SPIRO,You Stole The Show,"14890,0","122,0","173164,0"
Denmark,daily,97,HAVEN.,I Run,"14639,0","1087,0","602166,0"
Denmark,daily,98,ATYPISK,Karma,"14632,0","0,0","14632,0"
Denmark,daily,99,Mille,drikker med mig selv,"14515,0","2922,0","8341449,0"
Denmark,daily,100,Olivia Dean,Let Alone The One You Love,"14389,0","441,0","1076409,0"
Dominican Republic,daily,1,Ezzy R,Se Dejo Del Novio,"43746,0","4555,0","516342,0"
Dominican Republic,daily,2,Ronny GTA,Rumores,"38410,0","3741,0","1052890,0"
Dominican Republic,daily,3,Romeo Santos,Lokita Por MÃ­,"31736,0","394,0","1147065,0"
Dominican Republic,daily,4,Ezzy R,Hagan De To Meno DaÃ±o,"23498,0","838,0","871976,0"
Dominican Republic,daily,5,Megadivo Produce,Doble Cara,"20437,0","-534,0","767774,0"
Dominican Republic,daily,6,EL PERROTE WZ,Hijo D Perra,"19799,0","-95,0","707492,0"
Dominican Republic,daily,7,Ronny GTA,Por El Respeto,"19659,0","587,0","639479,0"
Dominican Republic,daily,8,Lil Naay,Pasao De Famarcia,"17952,0","1826,0","2387520,0"
Dominican Republic,daily,9,Donaty,Lo Que Pueda,"15748,0","-437,0","2034971,0"
Dominican Republic,daily,10,Bad Bunny,BAILE INoLVIDABLE,"15403,0","-202,0","9639028,0"
Dominican Republic,daily,11,BeÃ©le,mi refe,"14985,0","-793,0","7853370,0"
Dominican Republic,daily,12,Romeo Santos,Dardos,"14659,0","776,0","619843,0"
Dominican Republic,daily,13,BeÃ©le,no tiene sentido,"14612,0","-373,0","4604050,0"
Dominican Republic,daily,14,Yk Itâs Junaa,Envenenau,"14583,0","144,0","2716674,0"
Dominican Republic,daily,15,Yk Itâs Junaa,DIGITAL15,"14142,0","42,0","2632410,0"
Dominican Republic,daily,16,BeÃ©le,quÃ©date,"14135,0","822,0","3488360,0"
Dominican Republic,daily,17,W Sound,La Plena - W Sound 05,"13984,0","-349,0","6832975,0"
Dominican Republic,daily,18,Bad Bunny,DtMF,"13292,0","257,0","7664918,0"
Dominican Republic,daily,19,Bad Bunny,VeLDÃ,"13261,0","764,0","8396496,0"
Dominican Republic,daily,20,Jezzy,Que SensaciÃ³n,"12863,0","1044,0","2644683,0"
Dominican Republic,daily,21,Bad Bunny,KLOuFRENS,"12812,0","321,0","6035543,0"
Dominican Republic,daily,22,Rauw Alejandro,KhÃ©?,"12288,0","79,0","6226217,0"
Dominican Republic,daily,23,Jezzy,Que SensaciÃ³n - Remix,"12161,0","-1813,0","1157444,0"
Dominican Republic,daily,24,Rony Alca,La Droga e Mala,"12077,0","1055,0","232144,0"
Dominican Republic,daily,25,Bad Bunny,NO ME QUIERO CASAR,"11712,0","-437,0","8047505,0"
Dominican Republic,daily,26,NTG,Repeat,"11691,0","2544,0","633259,0"
Dominican Republic,daily,27,Blessd,YOGURCITO REMIX,"11605,0","61,0","1488507,0"
Dominican Republic,daily,28,Bad Bunny,EoO,"11227,0","753,0","6374849,0"
Dominican Republic,daily,29,Ezzy R,Rulay y Pico,"11144,0","-177,0","1521037,0"
Dominican Republic,daily,30,Bad Bunny,VOY A LLeVARTE PA PR,"10838,0","847,0","6262861,0"
Dominican Republic,daily,31,Lil Naay,PENDING,"10837,0","298,0","350792,0"
Dominican Republic,daily,32,Bad Bunny,Diles,"10759,0","-2,0","6089896,0"
Dominican Republic,daily,33,Ronny GTA,Quien Dijo Miedo,"10515,0","1135,0","93427,0"
Dominican Republic,daily,34,Bad Bunny,NUEVAYoL,"10398,0","914,0","7312262,0"
Dominican Republic,daily,35,Clarent,BIENVENIDA,"10315,0","0,0","10315,0"
Dominican Republic,daily,36,J Balvin,LA CANCIÃN,"10088,0","468,0","17903209,0"
Dominican Republic,daily,37,BeÃ©le,top diesel,"10086,0","91,0","4573955,0"
Dominican Republic,daily,38,Ronny GTA,Malianteo,"10084,0","867,0","201169,0"
Dominican Republic,daily,39,Yaii King,Tupac,"10067,0","1667,0","305396,0"
Dominican Republic,daily,40,BeÃ©le,si te pillara,"9921,0","-251,0","4477679,0"
Dominican Republic,daily,41,NTG,Velocidad,"9789,0","832,0","883460,0"
Dominican Republic,daily,42,Lil Naay,Perfect,"9718,0","-87,0","2490042,0"
Dominican Republic,daily,43,Romeo Santos,Imitadora,"9688,0","-1084,0","6458211,0"
Dominican Republic,daily,44,Djo,End of Beginning,"9560,0","-50,0","395983,0"
Dominican Republic,daily,45,Yk Itâs Junaa,Loyal,"9466,0","40,0","551248,0"
Dominican Republic,daily,46,Romeo Santos,Ay! San Miguel,"9429,0","1038,0","365352,0"
Dominican Republic,daily,47,Rauw Alejandro,QuÃ© PasarÃ­a...,"9403,0","153,0","6458399,0"
Dominican Republic,daily,48,Yk Itâs Junaa,ROMEO,"9337,0","-333,0","1027850,0"
Dominican Republic,daily,49,ROSALÃA,La Perla,"9143,0","672,0","577416,0"
Dominican Republic,daily,50,Aventura,El Perdedor,"9059,0","369,0","6727750,0"
Dominican Republic,daily,51,Jezzy,SINSENTI,"8906,0","1114,0","2884058,0"
Dominican Republic,daily,52,Ezzy R,Activo Con Lo Bate - Remix,"8884,0","237,0","369654,0"
Dominican Republic,daily,53,ROA,FANTASÃA,"8688,0","53,0","2844018,0"
Dominican Republic,daily,54,Bruno Mars,I Just Might,"8653,0","0,0","8653,0"
Dominican Republic,daily,55,Daniel Galan,La Chiflera Que Palomo!,"8634,0","396,0","618994,0"
Dominican Republic,daily,56,Chapo 240,Atra De Eso,"8540,0","575,0","905969,0"
Dominican Republic,daily,57,Milo j,NiÃ±o,"8412,0","439,0","744138,0"
Dominican Republic,daily,58,Ryan Castro,LA VILLA,"8177,0","333,0","158475,0"
Dominican Republic,daily,59,Lil Naay,KTEDE,"8118,0","799,0","1429959,0"
Dominican Republic,daily,60,Kapo,UWAIE,"7926,0","-20,0","4979280,0"
Dominican Republic,daily,61,Polo Joa,DE AQUI PA ALLA,"7911,0","-257,0","407976,0"
Dominican Republic,daily,62,Aventura,Dile al Amor,"7904,0","526,0","6810861,0"
Dominican Republic,daily,63,BeÃ©le,Frente al Mar,"7859,0","-555,0","5215010,0"
Dominican Republic,daily,64,Nanpa BÃ¡sico,Hasta AquÃ­ LleguÃ©,"7725,0","-100,0","5532919,0"
Dominican Republic,daily,65,Alleh,capaz (merengueton),"7505,0","245,0","4629239,0"
Dominican Republic,daily,66,Romeo Santos,Que Se Mueran,"7502,0","451,0","1185439,0"
Dominican Republic,daily,67,El Cherry Scom,PANTI Y COLALE,"7495,0","1275,0","55471,0"
Dominican Republic,daily,68,Luis Brown,LIPO,"7382,0","725,0","2237190,0"
Dominican Republic,daily,69,Lil Naay,Santorari,"7234,0","323,0","572591,0"
Dominican Republic,daily,70,Yan Block,444,"7132,0","45,0","2943999,0"
Dominican Republic,daily,71,Lil Naay,"PA TRIPEA "" HUAN62","7122,0","231,0","901965,0"
Dominican Republic,daily,72,Danny Ocean,ImagÃ­nate,"7099,0","-80,0","4442598,0"
Dominican Republic,daily,73,ArcÃ¡ngel,Pa' Que La Pases Bien,"7028,0","728,0","2996797,0"
Dominican Republic,daily,74,Lil Naay,Mami,"6997,0","1130,0","4869494,0"
Dominican Republic,daily,75,Clarent,Scat Pack,"6973,0","1532,0","644553,0"
Dominican Republic,daily,76,Ovy On The Drums,YO y TÃ,"6951,0","-124,0","2396300,0"
Dominican Republic,daily,77,Amenazzy,Felony,"6940,0","474,0","321971,0"
Dominican Republic,daily,78,Dalvin La Melodia,Tesoro Perdido,"6940,0","-1385,0","357214,0"
Dominican Republic,daily,79,ROA,ME GUSTAS CC,"6935,0","-179,0","3222655,0"
Dominican Republic,daily,80,Bad Bunny,PERFuMITO NUEVO,"6924,0","653,0","4258842,0"
Dominican Republic,daily,81,Bad Bunny,BOKeTE,"6846,0","243,0","3222685,0"
Dominican Republic,daily,82,Jin,Donât Say You Love Me,"6773,0","263,0","3295636,0"
Dominican Republic,daily,83,Bryant Myers,Esclava - Remix,"6747,0","242,0","1144501,0"
Dominican Republic,daily,84,"HÃ©ctor ""El Father""",El Telefono,"6730,0","335,0","517978,0"
Dominican Republic,daily,85,BeÃ©le,sobelove,"6698,0","53,0","4658086,0"
Dominican Republic,daily,86,Yan Block,Yo sÃ©,"6609,0","413,0","2762452,0"
Dominican Republic,daily,87,Romeo Santos,Eres MÃ­a,"6559,0","444,0","5009141,0"
Dominican Republic,daily,88,Anuel AA,Sola (Remix),"6559,0","575,0","5720197,0"
Dominican Republic,daily,89,Omar Courtz,â LUCES DE COLORES,"6519,0","41,0","1715512,0"
Dominican Republic,daily,90,Lil Naay,CHOKO PONLA PA LLEVAR,"6437,0","658,0","248442,0"
Dominican Republic,daily,91,Lil Naay,DIOS LO QUIZO ASÃ,"6426,0","193,0","908708,0"
Dominican Republic,daily,92,Plan B,Es un Secreto,"6348,0","740,0","1439574,0"
Dominican Republic,daily,93,Romeo Santos,LlÃ©vame Contigo,"6327,0","747,0","4002702,0"
Dominican Republic,daily,94,Lil Naay,Baby Supreme,"6295,0","520,0","1732733,0"
Dominican Republic,daily,95,Romeo Santos,Estocolmo,"6259,0","273,0","414569,0"
Dominican Republic,daily,96,Lil Naay,Hablamos Depues,"6237,0","-281,0","1550512,0"
Dominican Republic,daily,97,Lil Naay,SALEN MALOS,"6227,0","0,0","6227,0"
Dominican Republic,daily,98,Bad Bunny,WELTiTA,"6217,0","67,0","4426002,0"
Dominican Republic,daily,99,Zion & Lennox,La Player (Bandolera),"6161,0","-548,0","3727147,0"
Dominican Republic,daily,100,Arlene MC,MamaZota,"6107,0","312,0","2343663,0"
Ecuador,daily,1,El Bogueto,Cuando No Era Cantante,"62541,0","-2287,0","4335769,0"
Ecuador,daily,2,W Sound,La Plena - W Sound 05,"60105,0","-2939,0","28567428,0"
Ecuador,daily,3,BeÃ©le,no tiene sentido,"57479,0","-2750,0","16217437,0"
Ecuador,daily,4,Ryan Castro,LA VILLA,"54028,0","3908,0","843897,0"
Ecuador,daily,5,BeÃ©le,mi refe,"51719,0","-4333,0","21361115,0"
Ecuador,daily,6,Rels B,TU VAS SIN (fav),"48661,0","-2278,0","8658209,0"
Ecuador,daily,7,Romeo Santos,Dardos,"48636,0","2397,0","1424353,0"
Ecuador,daily,8,Bad Bunny,BAILE INoLVIDABLE,"43710,0","-710,0","25860243,0"
Ecuador,daily,9,Blessd,YOGURCITO REMIX,"39729,0","-991,0","5534220,0"
Ecuador,daily,10,Rauw Alejandro,KhÃ©?,"38408,0","-898,0","17519031,0"
Ecuador,daily,11,El Bogueto,Cuando No Era Cantante - Remix,"37353,0","647,0","1033984,0"
Ecuador,daily,12,Bad Bunny,DtMF,"36495,0","666,0","20274008,0"
Ecuador,daily,13,Plan B,Es un Secreto,"36350,0","3964,0","46362099,0"
Ecuador,daily,14,Milo j,NiÃ±o,"36301,0","-2199,0","2527179,0"
